file,id,name,length
/home/pi/Desktop/project/client/test/f41.jpg,1,Psenopsis_anomala,102.71585051115959
/home/pi/Desktop/project/client/test/f41.jpg,1,Psenopsis_anomala,102.71585051115959
/home/pi/Desktop/project/client/test/f41.jpg,1,Psenopsis_anomala,102.71585051115959
/home/pi/Desktop/project/client/test/f4.jpg,2,Psenopsis_anomala,103.20991976138784
/home/pi/Desktop/project/client/test/fish2.jpg,3,Psenopsis_anomala,110.98330033603392
/home/pi/Desktop/project/client/test/fish12.jpg,4,Psenopsis_anomala,110.98330033603392
/home/pi/Desktop/project/client/test/fish123.jpg,5,Psenopsis_anomala,114.4003622609522
/home/pi/Desktop/project/client/ y rthdf.png,6,Psenopsis_anomala,117.85354208993813
/home/pi/Desktop/project/client/jklj.png,7,Psenopsis_anomala,66.2523166048065
/home/pi/Desktop/project/client/test/hjkh.png,8,Psenopsis_anomala,63.56487908513712
/home/pi/Desktop/project/client/test/hjkjk.png,9,Psenopsis_anomala,98.87167693596294
/home/pi/Desktop/project/client/test/h;kl;jk.png,10,Psenopsis_anomala,110.11335489271455
D:/project/project_12_06/test/6.jpg,1,Psenopsis_anomala,
C:/Users/paul/Desktop/fish_da_1011/Pterocaesio_tile_wb_da/IMG_2888.JPG,2,Psenopsis_anomala,
C:/Users/paul/Desktop/fish_da_1011/Pterocaesio_tile_wb_da/IMG_2888.JPG,1,Psenopsis_anomala,
C:/Users/paul/Desktop/fish_da_1011/Paracaesio_xanthura_wb_da/IMG_2951.JPG,2,Psenopsis_anomala,
